ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,RSI,DIF,DEA,MACD,BOLL_MID,BOLL_UP,BOLL_LOW,RSV,K,D,J
601869.SH,2025-11-25,74.96,81.0,74.61,81.0,73.64,7.36,9.9946,94533.8,743367.604,48.11615755384755,-2.8654227094049247,-2.7349858592662972,-0.260873700277255,81.248,89.83166036508646,72.66433963491355,60.97902097902098,35.848846899416635,33.51255024033094,40.52144021758804
601869.SH,2025-11-26,83.0,89.1,82.33,85.64,81.0,4.64,5.7284,304203.11,2596842.901,53.959747012965884,-2.154292260628324,-2.618847139538703,0.9291097578207577,80.97999999999999,88.55736240737035,73.40263759262963,79.4292508917955,50.375648230209585,39.13358290362385,72.85977888338107
601869.SH,2025-11-27,85.47,93.48,84.76,87.3,85.64,1.66,1.9383,278525.28,2451651.587,55.874496788030896,-1.440166783545493,-2.383111068340061,1.8858885695891363,80.91999999999999,88.26199169880087,73.5780083011991,70.84905660377355,57.20011768806424,45.155761165103996,81.28883073398472
601869.SH,2025-11-28,85.0,90.96,84.5,87.08,87.3,-0.22,-0.252,199664.46,1733446.165,55.54479826943529,-0.881804466360407,-2.0828497479441306,2.402090563167447,81.02950000000001,88.67965163248404,73.37934836751599,69.81132075471696,61.40385204361515,50.57179145794106,83.06797321496333
601869.SH,2025-12-01,87.12,87.48,85.08,85.57,87.08,-1.51,-1.734,124769.16,1070471.947,53.223424180126095,-0.5547478991486088,-1.7772293781850264,2.444962958072835,81.05499999999999,88.76488565687606,73.34511434312392,62.68867924528298,61.83212777750443,54.32523689779552,76.84590953692225
601869.SH,2025-12-02,84.0,84.6,82.44,83.11,85.57,-2.46,-2.8748,108246.88,902738.108,49.587484577856294,-0.48842440177014623,-1.5194683829020506,2.0620879622638086,81.08149999999999,88.81705638797733,73.34594361202265,51.084905660377345,58.249720405128734,55.633398066906594,63.48236508157302
601869.SH,2025-12-03,83.57,85.4,82.67,83.02,83.11,-0.09,-0.1083,103528.01,869222.653,49.45437458862709,-0.43807494482952336,-1.303189695287545,1.7302295009160433,81.19500000000001,88.9765530854098,73.41344691459021,50.660377358490535,55.71993938958267,55.66224517446529,55.83532781981744
601869.SH,2025-12-04,81.56,83.68,80.6,82.64,83.02,-0.38,-0.4577,91786.74,755032.377,48.858025917290796,-0.42394844785521,-1.1273414458010782,1.4067859958917364,81.167,88.92216154095541,73.41183845904459,47.83445620789219,53.09144499568584,54.805311781538805,49.66371142397992
601869.SH,2025-12-05,82.4,84.93,80.78,83.63,82.64,0.99,1.198,114774.52,956932.715,50.53165496366369,-0.32907499925303796,-0.9676881564914702,1.2772263144768645,81.262,89.09238508161087,73.43161491838913,47.800741918388944,51.32787730325354,53.64616695544371,46.691297998873196
601869.SH,2025-12-08,83.65,91.5,83.64,88.31,83.63,4.68,5.5961,225761.05,1992249.252,57.59616706502219,0.1223395259965514,-0.7496826199938659,1.7440442919808345,81.67999999999999,90.08681928712129,73.2731807128787,59.86024844720499,54.17200101790402,53.82144497626382,54.87311310118443
601869.SH,2025-12-09,88.38,91.03,87.81,89.48,88.31,1.17,1.3249,195750.65,1752723.268,59.16616699315697,0.5679510255397275,-0.4861558908871473,2.1082138328537496,82.1845,91.20155862883173,73.16744137116827,68.944099378882,59.096033804896685,55.57964125247477,66.12881890974052
601869.SH,2025-12-10,88.93,98.43,87.57,98.43,89.48,8.95,10.0022,309788.71,2898314.319,68.7099849485428,1.624564581870814,-0.06401179633555498,3.3771527564127384,83.1935,94.5655271303155,71.8214728696845,100.0,72.73068920326445,61.296657236071326,95.5987531376507
601869.SH,2025-12-11,102.0,106.06,95.96,101.27,98.43,2.84,2.8853,331745.37,3387586.911,71.0242676437069,2.66043486581259,0.4808775360940741,4.359114659437032,84.33950000000002,98.0378924911687,70.64110750883133,81.18617439120187,75.54918426591026,66.04749957935097,94.55255363902884
601869.SH,2025-12-12,98.97,108.0,98.5,105.72,101.27,4.45,4.3942,274147.85,2843963.628,74.23936122267855,3.7966815570397614,1.1440383402832115,5.3052864335131,85.6535,102.1325588323485,69.1744411676515,91.67883211678833,80.92573354953628,71.00691090274607,100.76337884311667
601869.SH,2025-12-15,101.39,101.4,95.15,95.15,105.72,-10.57,-9.9981,208288.59,2009841.386,57.82645684673002,3.8004454141888147,1.6753197550643324,4.2502513182489645,86.356,103.21133543515472,69.50066456484527,53.10218978102193,71.6512189600315,71.22168025517455,72.51029636974542
601869.SH,2025-12-16,94.32,94.82,88.31,89.3,95.15,-5.85,-6.1482,203781.4,1848441.344,51.09382056104095,3.2934177192008605,1.9989393478916382,2.5889567426184446,86.761,103.48342981589016,70.03857018410983,31.751824817518255,58.35142091252709,66.93159380762539,41.19107512233049
601869.SH,2025-12-17,93.0,98.23,93.0,98.23,89.3,8.93,10.0,237789.84,2300456.884,58.95061668414614,3.5710066451311064,2.313352807339532,2.5153076755831485,87.4885,104.89841039609351,70.0785896039065,64.10727406318884,60.27003862941434,64.71107541488837,51.38796505846628
601869.SH,2025-12-18,102.0,108.05,102.0,108.05,98.23,9.82,9.9969,292925.31,3139669.428,65.51198805450804,4.531157437297182,2.7569137333310625,3.548487407932239,88.97049999999999,108.08884773195649,69.85215226804348,100.0,73.51335908627622,67.64516997201765,85.24973731479335
601869.SH,2025-12-19,110.0,118.78,105.0,115.5,108.05,7.45,6.895,375167.8,4262515.508,69.49562362279485,5.826077203953815,3.3707464274556136,4.9106615529964035,91.1035,112.07368361990758,70.13331638009241,89.49054790131368,78.83908869128871,71.37647621177467,93.76431365031678
601869.SH,2025-12-22,117.8,127.05,117.8,127.05,115.5,11.55,10.0,108060.91,1331941.101,74.42733664983896,7.695588961830623,4.235714934330616,6.919748055000014,93.774,118.62450663467472,68.92349336532529,100.0,85.89272579419247,76.2152260725806,105.2477252374162
601869.SH,2025-12-23,124.95,128.05,122.0,126.07,127.05,-0.98,-0.7713,267268.96,3346172.489,73.3438387885595,8.99443049336567,5.187458046137627,7.613944894456084,96.0275,123.98100566471732,68.07399433528269,95.01761449421234,88.93435536086577,80.45493583534233,105.89319441191265
601869.SH,2025-12-24,125.0,131.5,123.55,130.5,126.07,4.43,3.5139,225136.28,2895742.744,75.1079220015256,10.262931060883261,6.202552649086755,8.120756823593013,98.2705,129.69785950192403,66.84314049807595,97.68464922435749,91.85111998202967,84.25366388423811,107.0460321776128
601869.SH,2025-12-25,128.99,129.99,122.37,125.0,130.5,-5.5,-4.2146,202679.98,2529801.643,69.00231600369169,10.701067618785828,7.10225564302657,7.197623951518516,100.1555,133.28848466229084,67.02251533770918,84.95021995832369,89.55081997412769,86.01938258086797,96.61369476064712
601869.SH,2025-12-26,124.0,124.5,119.47,121.86,125.0,-3.14,-2.512,160494.2,1953629.347,65.71775458738772,10.671903182740422,7.816185150969341,5.711436063542163,101.8945,135.780248890865,68.00875110913498,77.68001852280621,85.59388615702052,85.87755043958549,85.0265575918906
601869.SH,2025-12-29,119.99,123.0,119.0,120.75,121.86,-1.11,-0.9109,112829.91,1358176.778,64.54805352656996,10.438889414525491,8.340726003680572,4.196326821689837,103.65350000000001,137.62351109337817,69.68348890662185,72.07792207792207,81.08856479732104,84.28122189216401,74.70325060763508
601869.SH,2025-12-30,119.02,124.0,119.01,119.3,120.75,-1.45,-1.2008,128937.58,1564255.688,62.97129744115658,10.021697551513498,8.676920313247159,2.6895544765326775,105.46300000000001,138.6724140742941,72.25358592570592,58.64406779661016,73.60706579708408,80.7231698604707,59.3748576703108
601869.SH,2025-12-31,120.54,121.0,115.55,116.36,119.3,-2.94,-2.4644,133297.73,1560707.471,59.78255216419752,9.346100535746118,8.810756357746952,1.0706883559983318,107.13,138.91244533667881,75.34755466332118,42.867924528301884,63.360685374156674,74.93567503169936,40.2107060590713
601869.SH,2026-01-05,118.0,118.37,113.45,115.19,116.36,-1.17,-1.0055,106598.1,1230580.885,58.512707507382004,8.616945032956878,8.771994092788937,-0.3100981196641186,108.75749999999998,138.52967554768438,78.98532445231558,9.639889196675872,45.45375331499641,65.10836779279838,6.144524359392477
601869.SH,2026-01-06,114.41,114.78,112.08,113.92,115.19,-1.27,-1.1025,109499.39,1240513.405,57.09503145397643,7.846160009028495,8.58682727603685,-1.4813345340167103,110.272,137.64737318178766,82.89662681821235,9.4747682801236,33.46075830337214,54.559164629656294,-8.736054349196166
601869.SH,2026-01-07,114.55,121.22,114.11,117.76,113.92,3.84,3.3708,220862.94,2593476.107,60.23241901408528,7.45917846596177,8.361297514021835,-1.8042380961201303,111.74450000000002,137.25023968427777,86.23876031572226,29.248197734294575,32.05657144701295,47.05830023544184,2.0531138701551725
601869.SH,2026-01-08,116.59,117.0,111.48,111.63,117.76,-6.13,-5.2055,161416.71,1822919.08,53.50609516210573,6.581980066511065,8.005434024519682,-2.8469079160172335,112.852,136.11186885060633,89.5921311493937,0.8103727714748321,21.641171888500242,38.58592411979464,-12.24833257408855
601869.SH,2026-01-09,110.0,113.62,108.89,112.03,111.63,0.4,0.3583,120111.77,1337314.002,53.868115413054525,5.85161687530028,7.574670594675801,-3.446107438751042,113.532,135.79022483109597,91.27377516890402,20.115310698270346,21.132551491756942,32.768133243782074,-2.138612012293322
601869.SH,2026-01-12,111.89,111.95,107.89,110.48,112.03,-1.55,-1.3836,114877.57,1262364.269,52.172849650221245,5.089063185601802,7.077549112861002,-3.9769718545184,113.99249999999999,135.55270981735706,92.43229018264293,16.0769708255742,19.447357936362696,28.327874807975615,1.686324193136862
601869.SH,2026-01-13,109.98,111.66,106.64,107.2,110.48,-3.28,-2.9689,111090.94,1206961.63,48.681474157480885,4.171973392412369,6.496433968771276,-4.648921152717815,114.06649999999999,135.51703970612976,92.61596029387022,3.2258064516129163,14.04017410811277,23.565307908021335,-5.01009349170436
601869.SH,2026-01-14,109.3,109.73,105.33,107.2,107.2,0.0,0.0,119807.06,1287592.55,48.68147415748089,3.4059118918518436,5.87832955338739,-4.944835323071093,114.66900000000001,134.49801425476895,94.83998574523108,11.768407803650122,13.282918673291888,20.137844829778185,-0.42693363968070486
601869.SH,2026-01-15,105.85,109.1,105.41,108.37,107.2,1.17,1.0914,100896.95,1083633.954,50.06391908911319,2.8602407801095353,5.274711798731819,-4.828942037244568,115.62249999999999,131.8158031967259,99.42919680327407,19.131529263687895,15.232455536757223,18.502715065437865,8.691936479395942
601869.SH,2026-01-16,111.1,116.86,111.1,114.4,108.37,6.03,5.5643,216227.32,2481447.953,56.55906570677165,2.881150982817303,4.795999635548916,-3.8296973054632257,116.431,130.4346204341306,102.42737956586939,57.07992448080558,29.18161185144001,22.062347327438584,43.42014089944286
601869.SH,2026-01-19,124.79,125.5,116.95,117.83,114.4,3.43,2.9983,234184.04,2834265.805,59.7649000687815,3.1383182244508134,4.464463353329295,-2.652290257756963,116.92,130.36317631639665,103.47682368360336,61.973227565691616,40.11215042285721,28.078948359244794,64.17855455008205
601869.SH,2026-01-20,118.0,122.23,112.56,118.4,117.83,0.57,0.4837,181365.96,2133054.58,60.28936228157557,3.34950830579389,4.241472343822214,-1.7839280760566485,117.06500000000001,130.5062460262018,103.62375397379822,64.79920674268719,48.341169196133876,34.83302197154115,75.35746364531933
601869.SH,2026-01-21,115.08,121.8,113.0,114.17,118.4,-4.23,-3.5726,176915.98,2068666.348,54.60132427341227,3.1393636879766973,4.021050612653111,-1.7633738493528277,116.421,129.05807810998797,103.78392189001202,43.82746653445713,46.836601642241625,38.83421519510798,62.84137453650892
601869.SH,2026-01-22,113.97,114.85,109.18,110.13,114.17,-4.04,-3.5386,121304.44,1342166.121,49.771531623088656,2.6166650422455433,3.7401734985715978,-2.247016912652109,115.624,127.69679743451277,103.55120256548722,23.797719385225566,39.15697422323627,38.94180153781741,39.58731959407399
601869.SH,2026-01-23,112.45,118.28,112.0,112.58,110.13,2.45,2.2246,175704.87,2019556.59,52.51470855953553,2.372765362060221,3.4666918712693224,-2.1878530184182026,114.72800000000002,124.61407015744552,104.84192984255452,35.94447198810114,38.08614014485789,38.65658107349757,36.94525828757854
601869.SH,2026-01-26,113.82,123.84,112.58,123.84,112.58,11.26,10.0018,143806.88,1749332.916,62.619108536153405,3.0528694261650458,3.3839273822484675,-0.6621159121668434,114.67,124.31294779127747,105.02705220872254,91.76995537927617,55.980745222997314,44.43130245666415,79.07963075566364
601869.SH,2026-01-27,123.0,128.0,115.6,126.6,123.84,2.76,2.2287,255686.32,3127450.03,64.60713653673363,3.7710948960344695,3.4613608850056683,0.6194680220576023,114.907,125.48195571721664,104.33204428278336,93.80256750774677,68.5880193179138,52.483541410414034,100.79697513291336
601869.SH,2026-01-28,139.26,139.26,128.2,135.3,126.6,8.7,6.872,293722.41,3955003.501,70.01970706665817,4.984848812359118,3.7660584704763584,2.4375806837655194,115.6345,129.4173245138284,101.8516754861716,86.8351063829788,74.67038167293548,59.87915483125452,104.25283535629738
601869.SH,2026-01-29,132.04,136.0,129.0,135.56,135.3,0.26,0.1922,211978.26,2813350.06,70.16654228652045,5.89972895976608,4.192792568334303,3.413872782863553,116.44749999999999,132.81634058524935,100.07865941475065,87.69946808510642,79.01341047699246,66.2572400465005,104.52575133797637
601869.SH,2026-01-30,132.99,149.12,131.67,149.12,135.56,13.56,10.003,220992.74,3157220.794,76.6027517998836,7.630991423292727,4.8804323393259885,5.501118167933477,118.0855,140.02577152833092,96.14522847166909,100.0,86.00894031799498,72.84114013699866,112.34454067998763
601869.SH,2026-02-02,151.0,164.03,151.0,158.99,149.12,9.87,6.6188,285672.01,4531123.094,79.98712475775189,9.687781200434188,5.841902111547628,7.691758177773119,120.27550000000001,148.76522444491906,91.78577555508096,90.81130355515043,87.60972806371346,77.76400277923693,107.3011786326665
601869.SH,2026-02-03,160.0,168.5,156.0,165.22,158.99,6.23,3.9185,219023.14,3543742.533,81.77875002134536,11.685804174542923,7.010682524146688,9.35024330079247,122.84049999999999,157.49195882856048,88.1890411714395,94.4706675657451,89.89670789772401,81.80823781873262,106.0736480557068
601869.SH,2026-02-04,163.19,175.36,162.74,173.51,165.22,8.29,5.0176,206471.08,3520243.632,83.850544794969,13.779345773351253,8.364415173987602,10.8298611987273,125.628,166.89636616969284,84.35963383030716,97.08017676767673,92.29119752104158,85.30255771950227,106.26847712412021
601869.SH,2026-02-05,164.83,169.2,157.0,161.76,173.51,-11.75,-6.7719,166028.23,2694834.854,71.45004734877882,14.325233398932141,9.556578818976512,9.53730915991126,128.1345,171.8405691798972,84.42843082010282,78.33705001592861,87.63981501933726,86.08164348611393,90.75615808578391
601869.SH,2026-02-06,160.65,177.94,160.65,174.77,161.76,13.01,8.0428,212138.65,3702162.143,75.72990067433409,15.627507368843851,10.77076452894998,9.713485679787741,131.2715,178.93754629580425,83.60545370419575,94.91498235482838,90.0648707978343,87.40938592335407,95.37584054679476
601869.SH,2026-02-09,181.3,192.25,171.23,192.25,174.77,17.48,10.0017,194695.52,3589992.34,80.0559024887263,17.864132190069938,12.189438061173973,11.34938825779193,135.35999999999999,189.1510601063829,81.5689398936171,100.0,93.37658053188954,89.3984507928659,101.33284000993683
601869.SH,2026-02-10,198.37,211.48,198.37,211.48,192.25,19.23,10.0026,155658.59,3239913.113,83.5332333441871,20.946910814220615,13.940932611783303,14.011956404874624,140.574,202.47642590263862,78.6715740973614,100.0,95.5843870212597,91.46042953566383,103.83230199245142
601869.SH,2026-02-11,208.08,225.87,208.08,218.26,211.48,6.78,3.206,203428.32,4459299.037,84.55566863058246,23.66433667856407,15.885613425139457,15.557446506849224,146.127,214.96112345326293,77.29287654673709,91.92144373673034,94.36340592641659,92.42808833258141,98.23404111408695
601869.SH,2026-02-12,221.0,229.77,210.15,227.0,218.26,8.74,4.0044,169564.87,3773093.912,85.78128426424043,26.22090296340795,17.95267133279316,16.536463261229585,152.0585,227.3367150006515,76.78028499934851,96.48343277897675,95.07008154393664,93.30875273636649,98.59273915907696
601869.SH,2026-02-13,225.0,226.99,211.2,213.39,227.0,-13.61,-5.9956,160419.42,3461357.082,75.70621397363132,26.839399021751063,19.73001687058474,14.218764302332644,157.00799999999998,234.83477812735356,79.18122187264642,77.79585197234645,89.31200502007324,91.97650349760208,83.98300806501558
601869.SH,2026-02-24,228.0,234.73,221.03,234.73,213.39,21.34,10.0005,119238.62,2735330.606,79.72687308448579,28.72044979086033,21.528103454639858,14.384692672440941,162.853,245.68866257165044,80.01733742834958,100.0,92.87467001338216,92.27589233619544,94.07222536775558
601869.SH,2026-02-25,240.0,244.88,218.51,228.55,234.73,-6.18,-2.6328,203469.1,4640757.119,75.81370488968054,29.373917489839243,23.097266261679735,12.553302456319017,168.3605,253.37031205905538,83.35068794094462,81.4178425125171,89.0557275130938,91.20250406182822,84.76217441562494
601869.SH,2026-02-26,233.0,248.88,233.0,236.2,228.55,7.65,3.3472,216253.48,5192177.527,77.29904386382093,30.16140451906955,24.510093913157696,11.302621211823705,174.462,260.60471526765537,88.31928473234461,85.62847104159582,87.91330868926114,90.10610560430587,83.52771485917168
601869.SH,2026-02-27,223.09,237.95,215.08,231.31,236.2,-4.89,-2.0703,198343.78,4468564.168,74.16373777316002,30.044576356568314,25.61699040183982,8.855171909456985,180.52100000000002,264.6344001215035,96.4075998784965,77.37282678686415,84.39981472179548,88.20400864346907,76.7914268784483
601869.SH,2026-03-02,227.62,254.44,224.65,242.42,231.31,11.11,4.8031,214676.64,5278706.821,76.49629366775324,30.49692379214065,26.59297707989999,7.807893424481321,187.01299999999998,269.0645111891378,104.96148881086215,78.56251114678079,82.45404686345725,86.28735471679846,74.78743115677483
601869.SH,2026-03-03,242.52,253.87,235.0,236.0,242.42,-6.42,-2.6483,184001.58,4484926.836,72.42709321839325,29.991647010413658,27.272711066002724,5.437871888821867,192.621,271.7731450053474,113.46885499465265,60.22433132010353,75.04414168233934,82.53961703864542,60.05319096972721
601869.SH,2026-03-04,226.87,245.77,224.0,228.27,236.0,-7.73,-3.2754,140351.19,3232836.713,67.75371477549294,28.637351560223948,27.54563916484697,2.1834247907539535,197.7045,271.90803814092527,123.5009618590747,40.912169790020336,63.666817718233006,76.24868393184128,38.50308529101645
601869.SH,2026-03-05,233.0,236.01,219.59,223.36,228.27,-4.91,-2.151,142938.77,3206240.649,64.88959206578645,26.85826137491611,27.4081636068608,-1.0998044638893774,202.10750000000002,270.9787589584836,133.23624104151648,28.122109158186916,51.81858153155097,68.10531646507785,19.245111664497216
601869.SH,2026-03-06,219.74,221.66,211.58,213.2,223.36,-10.16,-4.5487,137414.73,2949733.046,59.30317502136791,24.347825914918047,26.796096068472252,-4.89654030710841,205.9895,267.41727409711757,144.56172590288244,3.7797480167988255,35.80563702663358,57.33875665226309,-7.26060222462543
601869.SH,2026-03-09,204.78,211.91,196.12,211.91,213.2,-1.29,-0.6051,136859.37,2776506.907,58.61319833600157,22.000586441530203,25.836994143083846,-7.672815403107286,209.129,264.43160749539453,153.82639250460545,27.074759945130307,32.895344666132495,49.190952656886225,0.3041286846250273
601869.SH,2026-03-10,217.25,233.1,214.25,233.1,211.91,21.19,9.9995,170543.01,3800169.466,65.67739312706118,21.60123259267607,24.98984183300229,-6.777218480652444,212.8345,263.749025473687,161.91997452631293,63.40877914951988,43.06648949392829,47.14946493590025,34.900538609984366
601869.SH,2026-03-11,244.75,256.41,244.66,250.01,233.1,16.91,7.2544,246696.3,6231166.369,70.06808215506192,22.391126499212902,24.470098766244416,-4.157944534063027,217.074,265.3468697477623,168.80113025223775,89.38464090230546,58.50587329672069,50.934934389507056,73.64775111114794
601869.SH,2026-03-12,245.01,266.66,242.82,245.0,250.01,-5.01,-2.0039,196167.36,4947694.783,67.32033064539885,22.355161594086923,24.04711133181292,-3.3838994754519973,220.6485,265.827164398611,175.469835601389,69.29401757867873,62.10192139070671,54.65726338990694,76.99123739230625
601869.SH,2026-03-13,243.78,254.97,241.06,241.9,245.0,-3.1,-1.2653,159105.13,3922417.649,65.60594288485837,21.824930838286377,23.602675233107615,-3.5554887896424745,224.6555,261.24117592867617,188.06982407132378,64.89934788772325,63.03439688971222,57.44964122317537,74.20390822278593
601869.SH,2026-03-16,242.0,245.0,228.0,233.0,241.9,-8.9,-3.6792,152351.42,3564502.701,60.81739711914191,20.45081921094075,22.972304028674245,-5.042969635466989,227.567,255.7373891571165,199.39661084288352,52.28239296852847,59.45039558265097,58.116559343000574,62.11806806195176
601869.SH,2026-03-17,232.98,232.98,213.8,215.81,233.0,-17.19,-7.3777,166216.03,3644213.169,52.80109713279114,17.769896207055268,21.93182246435045,-8.323852514590364,228.74500000000003,252.2873215776055,205.20267842239457,27.913240714488225,48.938010626596714,55.05704310419929,36.699945671391575
601869.SH,2026-03-18,221.0,224.36,214.67,222.93,215.81,7.12,3.2992,137808.37,3026259.669,55.42202613992507,16.034929224443516,20.752443816369063,-9.435029183851093,229.31749999999997,251.6160634420511,207.01893655794885,38.00680464984405,45.2942753010125,51.802787169803686,32.27725156343011
601869.SH,2026-03-19,212.0,222.93,212.0,215.93,222.93,-7.0,-3.14,105390.1,2285693.391,52.344530861355864,13.934485813856583,19.388852215866567,-10.90873280401997,229.20100000000002,251.7655673801397,206.63643261986036,28.083356960589732,39.55730252087158,47.72095895349298,23.22998965562877
601869.SH,2026-03-20,222.3,233.6,215.08,216.88,215.93,0.95,0.44,205014.9,4588502.592,52.72817416487997,12.20582518375167,17.952246809443587,-11.492843251383832,228.69500000000002,251.91182919554194,205.4781708044581,8.927918038785206,29.347507693509456,41.59647520016514,4.849572680198094
601869.SH,2026-03-23,213.54,222.64,209.6,212.1,216.88,-4.78,-2.204,143246.45,3093159.037,50.524215591348685,10.331053178014173,16.428008083157707,-12.193909810287067,228.63049999999998,252.03278641551748,205.2282135844825,4.3813529617946,21.02545611627117,34.73946883886715,-6.402569328920791
601869.SH,2026-03-24,216.34,233.31,212.79,233.31,212.1,21.21,10.0,195169.51,4320966.944,58.76113557380699,10.436447724196881,15.229696011365544,-9.586496574337325,228.55949999999999,251.8923830307475,205.22661696925246,41.55275148966,27.867887907400775,32.44894186171169,18.70577999877895
601869.SH,2026-03-25,246.0,256.64,243.0,256.64,233.31,23.33,9.9996,216140.04,5462444.335,65.55421900221921,12.261170542725267,14.63599091763749,-4.749640749824444,229.96400000000003,256.46156008629004,203.46643991371005,100.0,51.911925271600516,38.9366029983413,77.86256981811894
601869.SH,2026-03-26,258.44,276.5,254.07,268.88,256.64,12.24,4.7693,216811.84,5743583.517,68.48713424273598,14.527478499774844,14.61428843406496,-0.17361986858023215,231.59799999999996,263.2448723656312,199.95112763436876,88.60986547085201,64.14457200468435,47.33925933378898,97.7551973464751
601869.SH,2026-03-27,258.0,279.66,252.25,274.26,268.88,5.38,2.0009,205661.85,5461666.609,69.70802446299139,16.566694380656685,15.004769623383307,3.1238495145467553,233.7455,270.69488129245167,196.79611870754832,92.29232086782753,73.52715495906541,56.06855787554779,108.44434912610068
601869.SH,2026-03-30,269.28,301.69,269.28,301.69,274.26,27.43,10.0015,149172.78,4346270.139,75.02154640887372,20.163724550798776,16.036560608866402,8.254327883864747,236.709,284.5035849828666,188.91441501713342,100.0,82.35143663937694,64.82951746349084,117.39527499114914
601869.SH,2026-03-31,300.0,320.0,287.01,309.49,301.69,7.8,2.5854,213010.14,6489851.046,76.29490315528358,23.374346768992154,17.504117840891553,11.740457856201203,240.3835,298.1982011990644,182.5687988009356,90.48007246376812,85.06098191417401,71.57333894705191,112.03626784841819
601869.SH,2026-04-01,320.0,320.0,291.0,308.0,309.49,-1.49,-0.4814,182900.81,5554795.109,75.50308475369829,25.504556805821835,19.104205633877612,12.800702343888446,244.36999999999998,309.23337706449445,179.5066229355055,89.13043478260869,86.41746620365222,76.52138136591869,106.2096358791193
601869.SH,2026-04-02,304.9,338.8,304.9,332.49,308.0,24.49,7.9513,192142.26,6337712.57,79.30485404267147,28.836492797003842,21.05066306650286,15.571659461001964,249.82649999999998,324.8180370032215,174.83496299677847,95.11609907120743,89.3170104928373,80.78659107489155,106.37784932872879
601869.SH,2026-04-03,339.13,363.63,330.0,352.5,332.49,20.01,6.0182,186518.75,6523095.991,81.7913869551886,32.714602273889966,23.383450907980283,18.662302731819366,256.7915,342.56088854614296,171.022111453857,92.62132060461417,90.41844719676293,83.997209782182,103.26092202592477
601869.SH,2026-04-07,351.5,368.0,346.0,357.1,352.5,4.6,1.305,172364.72,6114347.425,82.31736560080948,35.74714272132053,25.856189270648336,19.781906901344385,264.05100000000004,358.0121144429904,170.08988555700967,91.28000000000002,90.70563146450861,86.23335034295754,99.65019370761078
601869.SH,2026-04-08,362.2,365.1,341.5,362.1,357.1,5.0,1.4002,218782.97,7734318.439,82.89571852610374,38.1145502773266,28.30786147198399,19.61337761068522,270.501,372.85217501703994,168.14982498296,94.90280777537798,92.1046902347984,88.19046364023784,99.93314342391952
601869.SH,2026-04-09,354.86,398.31,353.0,398.31,362.1,36.21,10.0,214583.21,8098605.833,86.37204058533703,42.42354992630766,31.130999162848724,22.585101526917867,277.916,394.5129118305515,161.3190881694485,100.0,94.73646015653226,90.37246247900265,103.4644555115915
601869.SH,2026-04-10,392.0,396.53,370.0,384.38,398.31,-13.93,-3.4973,248832.68,9500278.889,79.66415853288161,44.2048624726454,33.74577182480806,20.918181295674685,284.885,409.5785361512179,160.19146384878204,89.20406107106874,92.89232712804441,91.21241736201658,96.25214666010007
601869.SH,2026-04-13,372.0,375.88,360.0,369.18,384.38,-15.2,-3.9544,230442.09,8425001.819,73.00187084264492,43.884182986469625,35.77345405714037,16.22145785865851,291.24899999999997,419.6424718622503,162.8555281377496,73.82749326145553,86.53738250584813,89.65407240996042,80.30400269762353
601869.SH,2026-04-14,369.99,376.76,360.01,364.5,369.18,-4.68,-1.2677,174593.79,6413161.413,71.03216042632556,42.75950039204167,37.17066332412063,11.177674135842082,297.82399999999996,427.12279527260785,168.5252047273921,68.4931506849315,80.5226385655426,86.6102611284878,68.34739343965217
601869.SH,2026-04-15,360.12,371.8,352.0,358.61,364.5,-5.89,-1.6159,170898.67,6192221.276,68.52617240264556,40.92119351159761,37.920769361616024,6.000848299963167,304.964,430.921718285899,179.00628171410102,57.49919708810622,72.8481580730638,82.02289344334646,54.49868733249846
601869.SH,2026-04-16,350.0,373.05,346.0,368.52,358.61,9.91,2.7634,180799.26,6539563.617,70.41723446379818,39.805127511117576,38.29764099151634,3.0149730392024736,312.2435,435.02731759910773,189.45968240089223,56.3899868247694,67.362100990299,77.13596262566398,47.81437771956905
601869.SH,2026-04-17,367.44,372.64,360.35,365.89,368.52,-2.63,-0.7137,152231.11,5564071.058,69.22843793057292,38.26729657044382,38.29157210730183,-0.04855107371602685,319.7415,435.89713013293584,203.5858698670641,42.932582291850004,59.218928090816,71.16361778071466,35.329548711018674
601869.SH,2026-04-20,374.23,401.98,374.23,385.0,365.89,19.11,5.2229,210116.04,8151820.599,72.8191546701487,38.15079316597928,38.263416319037326,-0.22524630611609098,328.1475,437.06812428547363,219.22687571452633,71.92460317460315,63.45415311874505,68.59379622672479,53.17486690278557
601869.SH,2026-04-21,377.3,386.66,360.52,381.58,385.0,-3.42,-0.8883,154608.24,5790020.755,71.21750163933784,37.35192818338197,38.081118691906255,-1.4583810170485663,336.6215,433.19917275482123,240.04382724517882,63.55841371918537,63.488906652225154,66.89216636855825,56.68238721955896
601869.SH,2026-04-22,382.29,417.96,382.29,412.0,381.58,30.42,7.9721,202628.63,8180956.317,76.22633642107883,38.727040482676045,38.21030305006021,1.0334748652316676,345.556,434.66453120006014,256.4474687999398,91.71762090050031,72.89847806831688,68.8942702684778,80.90689366799504
601869.SH,2026-04-23,411.2,422.88,381.5,385.02,412.0,-26.98,-6.5485,213285.66,8530146.002,65.36204795846827,37.21082316180758,38.010407072409684,-1.5991678212042046,351.975,432.16405306573637,271.7859469342637,50.75442247658687,65.51712620440686,67.76855558045416,61.01426745231228
